"SetCode","OrganizationCode","ReferenceGroupName","Name","CreatedBy","CreationDate","DeterminantType","LastUpdateDate","LastUpdateLogin","LastUpdatedBy","SysEffectiveDate","ClassificationCode","EffectiveStartDate","EffectiveEndDate"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MOO_CRED_ALLOC_TEMPLATES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.914","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"CUSTSITE","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","HZ_CUSTOMER_ACCOUNT_RELATION","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2016/08/03 15:44:02.502","392A31CB85C07921E0537AA3FD0A1E59","FIN_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"CUSTSITE","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","HZ_CUSTOMER_ACCOUNT_SITE","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2015/02/09 17:55:22.407","0EA7578851F41868E0536204548CFDA7","FIN_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","HRR_DASHBOARD_TEMPLATES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.916","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MKL_DEAL_TYPE_SETID","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.917","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MOO_SETID_DECISION_LEVEL","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.917","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"USDEPTS","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","PER_DEPARTMENTS","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/09/02 00:09:20.981","020A731C22644661E0536204548C6346","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","IEX_DUNNING_PLANS","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.918","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MOO_SETID_DEAL_HORIZION","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.919","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","FND_TREE_GROUP","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.919","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"COMMON","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","PER_GRADES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/09/02 00:09:20.985","020A731C22644661E0536204548C6346","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","DOO_HOLD_CODES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.92","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","JA_CN_TRANSFER_RULE","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.922","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"COMMERCIALJOB","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","PER_JOBS","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/09/02 00:09:20.987","020A731C22644661E0536204548C6346","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","CML_SETUPS","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.923","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MKL_LEAD_BUDGET_STATUS_SETID","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.924","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MKL_LEAD_CHANNEL_SETID","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.924","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MKL_LEAD_RANK_SETID","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.925","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MKL_LEAD_REASSIGN_REASON_SETID","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.925","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MKL_REJECT_REASON_SETID","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.926","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MKL_RETIRE_REASON_CD_SETID","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.927","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MKL_LEAD_TIMELINE_SETID","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.927","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MOO_SETID_RISK_LEVEL","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.928","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"USLOCS","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","PER_LOCATIONS","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/09/02 00:09:20.986","020A731C22644661E0536204548C6346","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MOW_ASSESS_TEMPL_GROUP","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.929","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","MOO_SETID_ASSESS_OVRRIDE_RSN","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.93","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","DOO_ORCHESTRATION_PROCESS","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.93","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AP_PAYMENT_TERMS","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.931","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","HRA_PERFORMANCE_TEMPLATES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.932","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","PJF_ACCOUNTING_DEFINITION","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.932","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","PJF_RATES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.933","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_ACCOUNTING_RULES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.934","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_AGING_BUCKETS","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.934","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_APP_EXCEPTION_RULES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.935","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_AUTOCASH_RULES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.936","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_AUTOMATCH_RULES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.937","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_COLLECTORS","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.938","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_LOCKBOX","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.939","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_MEMO_LINES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.939","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_PAYMENT_TERMS","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.94","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_REMIT_TO_ADDRESS","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.941","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_REVENUE_CONTINGENCIES","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2014/08/28 15:48:46.941","01B0056579B93783E0536204548C6939","HCM_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US1BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","AR_TRANSACTION_SOURCE","US2 Business Unit","HCM_IMPL","2014/08/28 15:48:45.978","BU","2018/05/30 14:18:13.946","6D6DF0359DB05BE6E0537990DF0A997A","FIN_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"US2BUSET","01B220F226E50CE5E0536204548C5B00 300000087957781 2014-08-28 15.46.27.031","HED_ADJ_CAL_SETID","US2 Business Unit","FIN_IMPL","2018/05/30 14:17:13.0","BU","2018/05/30 14:18:13.937","6D6DF0359DB05BE6E0537990DF0A997A","FIN_IMPL","2024/02/02","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
